"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","day","temp","visib","wdsp","prcp","fog","collisions"
"179",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2012,5,32.2,8.8,9.5,0.13,1,-0.182213155474896
"180",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2012,6,39.1,6,12.4,0.84,1,-0.253020379566514
"181",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2012,7,33,9.4,10,0.37,0,0.124618148922113
"182",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2012,2,32.5,7.8,5.3,0,1,-1.23252031283389
"183",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2012,1,32.4,8.8,11.9,1.9,0,-1.59835763730725
"184",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2012,3,31.5,10,6.8,0,0,-0.760472152223106
"185",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,37.8,10,6.1,0,0,-2.23266559553446
"186",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,27.1,10,5.3,0,0,-0.97925034085827
"187",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,28.4,10,3.7,0,0,-0.10565789062941
"188",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,33.4,10,6.5,0,0,-0.662731337152161
"189",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,36.1,10,6.6,0,0,-2.13137951434851
"190",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,38.3,8.5,5.3,0,0,-2.08073647375553
"191",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,40.9,10,5.7,0,0,-0.460159174780251
"192",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,40.7,9.3,5.1,0,0,-0.561445255966206
"193",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,43.8,7.8,3.7,0,0,-0.890625019820559
"194",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,44.3,9.9,5.9,0,0,-0.0296933297399436
"195",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,40.5,9.4,4.5,0,0,1.29968648582571
"196",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,44.6,3.9,3.5,0.57,0,-1.04255414159949
"197",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,45.3,4.2,2.9,0.02,1,-2.33395167672041
"198",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,52.5,5.9,3.9,0,1,-0.19428321166712
"199",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,37.9,9.7,5.7,0.09,0,-0.523462975521473
"200",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,34.2,5.4,4.6,0.63,0,0.261504153669676
"201",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,39.2,9.7,4.9,0.09,0,-0.839981979227582
"202",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,30.2,10,5.7,0,0,0.0462712311495225
"203",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,37.3,10,7.8,0,0,-0.928607300265292
"204",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,45.3,10,9.7,0,0,-2.08073647375553
"205",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,29.8,10,5.1,0,0,-2.56184535938881
"206",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,22.4,9.9,8.4,0,0,-0.168961691370631
"207",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,14.4,10,7.7,0,0,-0.156300931222387
"208",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,16.8,10,6.7,0,0,-0.042354089888188
"209",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,17.1,9.3,6.1,0,0,1.47693712790113
"210",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,19.9,9,5.7,0.07,0,0.00828895070478942
"211",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,24.5,10,5.6,0,0,-1.62494910841873
"212",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,31.8,6.9,3.5,0,0,-0.637409816855672
"213",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,40.3,5.3,4.3,0.22,0,-0.19428321166712
"214",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,45.7,3.5,3.6,0.06,1,-0.764017418338116
"215",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,49.1,7.9,9.1,0.93,1,0.438754795745097
"216",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,29.3,10,8.4,0.01,0,0.210861113076699
"217",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,24.1,10,6.3,0,0,-0.295569292853075
"218",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,26.5,7.6,2.6,0.03,0,-1.42237694604682
"219",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,26.8,9.8,6.2,0.02,0,-0.0550148500364323
"220",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,29.1,6.5,4.7,0.01,0,0.109575031890744
"221",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,33.3,6.5,3.6,0.01,0,0.109575031890744
"222",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,29.3,10,5,0,0,-0.39685537403903
"223",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,32.3,5.8,10.2,0.01,1,1.84409917220022
"224",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,28.8,3.4,8,1.52,1,-1.95412887227308
"225",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,25.2,10,3.4,0.38,0,-1.99211115271782
"226",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,38.5,5.6,3.2,0.09,1,-1.04255414159949
"227",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,41.9,8.8,7.2,0.4,0,-0.751356658189871
"228",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,38.2,9.9,3,0,0,0.160218072483722
"229",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,38.2,8.9,3.8,0.03,0,0.932524441526627
"230",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,43,7.8,4.9,0,0,0.590683917524029
"231",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,37.9,9.6,5.6,0.02,0,-1.37173390545384
"232",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,29,10,9.6,0,0,-1.39705542575033
"233",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,23.4,10,8.2,0,0,-2.01743267301431
"234",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,39.2,9.3,5.8,0,0,-1.017232621303
"235",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,33.8,10,9.9,0.15,0,-0.599427536410939
"236",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,28,10,9.2,0,0,-0.751356658189871
"237",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,30,10,6.4,0,0,-0.333551573297808
"238",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,38,5.3,6.3,0,0,-0.460159174780251
"239",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,39.3,8.1,7.1,0.27,0,-1.66293138886346
"240",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,37.5,10,5,0.01,0,-0.852642739375826
"241",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,39.9,9.4,5,0,0,-0.257587012408342
"242",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,40.2,4.2,10.7,1.26,0,-0.0929971304811653
"243",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,45.2,9.8,3.9,0.44,0,-0.510802215373229
"244",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,40,10,4.9,0,0,0.578023157375785
"245",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,36.7,10,5.9,0,0,-1.05521490174774
"246",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,32.6,9,6.6,0,0,-0.700713617596894
"247",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,32.8,10,8.6,0,0,0.502058596486319
"248",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,37.9,10,7.2,0,0,-0.384194613890785
"249",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,40.1,10,10.9,0,0,-1.04255414159949
"250",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,36.7,8,10.6,0,0,-0.282908532704831
"251",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,43.7,10,5.9,0.4,0,0.147557312335477
"252",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,41.8,10,4.1,0,0,-1.80219975049415
"253",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,44.7,9.5,5.5,0,0,-0.447498414632007
"254",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,50.3,6.9,6.6,0.08,0,-0.130979410925898
"255",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,45,10,5.8,0.71,0,0.995828242267848
"256",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,35.6,10,9.2,0,0,-0.00437180944345492
"257",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,36.1,10,7.3,0,0,0.628666197968762
"258",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,37.3,7.8,4.7,0,1,-0.460159174780251
"259",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,33,9.8,4.6,0.12,0,-1.66293138886346
"260",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,32.1,8.6,7.5,0,1,0.831238360340672
"261",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,36,6.5,8.8,0.81,0,0.0209497108530338
"262",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,38.5,10,7.2,0.2,0,-0.219604731963609
"263",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,35.7,9.8,4.8,0,0,-0.624749056707428
"264",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,34,10,7.5,0,0,0.590683917524029
"265",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,38.4,10,8.3,0,0,-0.877964259672315
"266",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,39.1,10,5.7,0,0,-1.34641238515736
"267",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,38.3,8.9,6.5,0,0,-0.751356658189871
"268",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,42.2,9.7,4.5,0.17,0,-1.67559214901171
"269",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,43.8,10,4.8,0,0,-1.4730199866398
"270",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,43.3,10,4.7,0,0,-0.10565789062941
"271",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,46.7,10,5.7,0,0,-0.472819934928496
"272",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,48,10,3.8,0,0,-0.561445255966206
"273",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,49.3,9.7,4.6,0,0,-1.66293138886346
"274",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,49.3,6.8,5.7,0.08,0,-0.991911101006514
"275",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,38,10,8.5,0,0,-1.52366302723278
"276",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,38.4,10,8.9,0,0,-0.320890813149564
"277",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,39.9,10,6.1,0,0,0.109575031890744
"278",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,49,10,4.7,0,0,0.312147194262654
"279",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,43.1,10,6.2,0,0,-0.333551573297808
"280",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,46.2,10,5.8,0,0,-1.34641238515736
"281",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,59,10,4.1,0,0,0.312147194262654
"282",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,65.7,9.3,4.3,0,0,0.704630758858228
"283",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,65.1,9.7,4,0,0,0.286825673966165
"284",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,56.2,7.4,4.8,0.49,0,-0.510802215373229
"285",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,44.2,7.5,9.9,0.01,0,1.16041812419502
"286",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,46.5,9.7,3.9,0.63,0,-0.0296933297399436
"287",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,52.3,10,3.5,0.01,0,-1.08053642204422
"288",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,49.9,10,5.5,0,0,0.578023157375785
"289",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,53.9,10,5.6,0,0,0.0842535115942555
"290",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,62.7,9.9,5.3,0.02,0,-0.282908532704831
"291",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,55.3,9.9,4.6,0.01,0,-0.0550148500364323
"292",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,60.8,7.9,6.1,0,0,0.160218072483722
"293",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,55.5,9.3,7.6,0.11,0,-0.320890813149564
"294",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,46,10,5.5,0.06,0,-1.09319718219247
"295",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,47.6,10,6.8,0,0,0.0969142717424998
"296",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,45.4,9.8,8.3,0,0,-0.561445255966206
"297",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,52.9,9.4,4.5,0,0,0.514719356634563
"298",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,56.1,9.6,4.9,0,0,0.324807954410898
"299",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,57.3,10,2.5,0,0,1.48959788804938
"300",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,57.8,10,4.4,0,0,-0.510802215373229
"301",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,58.9,10,3.5,0,0,-1.48568074678804
"302",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,55,9.6,4.3,0,0,0.514719356634563
"303",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,57.7,10,4.8,0.04,0,0.236182633373188
"304",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,57,10,4.5,0,0,0.236182633373188
"305",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,58.9,10,2.3,0,0,0.350129474707387
"306",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,56.6,10,6,0,0,1.62886624968007
"307",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,54.7,10,4.9,0,0,0.286825673966165
"308",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,52.1,10,5.2,0,0,-0.536123735669717
"309",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,55.4,9.5,3.6,0,0,0.0462712311495225
"310",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,60.9,9.9,4,0,0,0.438754795745097
"311",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,60.3,6.3,4.5,1.28,1,0.793256079895939
"312",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,58.9,6.4,2.9,1.76,0,0.565362397227541
"313",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,66.9,9.2,3,0.48,0,1.780795371459
"314",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,64.4,5.8,3.3,0.18,1,-0.434837654483763
"315",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,62.6,9.4,5.4,0.92,0,-0.384194613890785
"316",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,51.7,10,6.6,0,0,0.248843393521432
"317",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,51.1,10,4.3,0,0,0.0969142717424998
"318",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,58,9.7,3.3,0,0,-0.320890813149564
"319",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,69.5,9.9,3.3,0,0,0.0209497108530338
"320",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,66.4,10,3,0,0,2.3252080578335
"321",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,61,10,2.2,0,0,-0.650070577003917
"322",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,57.3,5,3.6,0.1,0,-0.168961691370631
"323",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,65,4.2,2,0.51,1,1.26170420538098
"324",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,75.9,7.6,3.6,0,0,1.76813461131075
"325",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,71,6.1,3.7,0,0,0.160218072483722
"326",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,71.5,6.4,3.9,0,1,2.24924349694404
"327",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,59.6,6.3,4.5,1.91,0,1.40097256701167
"328",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,48.1,9.1,7.5,0.29,0,-0.548784495817962
"329",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,55.5,10,8.3,0.05,0,-1.29576934456438
"330",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,61.7,10,3.3,0,0,-1.73889594975293
"331",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,61.1,7.1,2.3,0,1,1.62886624968007
"332",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,66.9,3.2,1.6,0.52,1,0.210861113076699
"333",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,81,9,3.8,0,0,1.61620548953182
"334",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,83,9,3.4,0,0,2.26190425709228
"335",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,80.8,9.8,3.8,0,0,0.932524441526627
"336",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,80.1,10,5.1,0,0,-0.890625019820559
"337",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,72.2,6.6,3.5,1,1,1.8947422127932
"338",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,66.1,9.5,3.9,0.72,0,0.704630758858228
"339",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,66,10,3.7,0,0,0.527380116782808
"340",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,63.8,8.7,3.7,0,0,0.603344677672274
"341",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,61.5,4.2,7.2,0.95,1,2.95824606524572
"342",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,64.9,7.2,5.9,3.82,0,0.172878832631966
"343",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,71.7,10,1.7,0.48,0,-0.308230053001319
"344",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,67.7,5.1,4.2,0,1,0.843899120488916
"345",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,69.6,5.6,4.9,1.47,0,0.983167482119604
"346",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,70.9,9.8,6.1,0.09,0,0.729952279154717
"347",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,65.7,8.1,3.6,0,1,-0.295569292853075
"348",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,59.9,7.7,6.5,1.58,0,1.71749157071778
"349",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,69.4,10,3.5,0.06,0,0.489397836338075
"350",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,72.8,9.8,2.5,0,0,-1.017232621303
"351",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,75.3,9.1,3.7,0,0,0.717291519006473
"352",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,4,72.8,7.3,1.9,0.01,0,0.704630758858228
"353",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,5,67.4,8.7,5,0.2,0,0.818577600192428
"354",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,6,69.6,10,3.2,0,0,1.56556244893884
"355",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,7,71.6,10,3.9,0,0,1.67950929027304
"356",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2,72.4,10,4.1,0,0,0.527380116782808
"357",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1,76.1,9.9,3.8,0,0,-0.662731337152161
"358",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,3,80.6,9,4,0,0,1.5529016887906
